employee_id,hire_date,term_date,first_name,last_name,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,term_type,term_reason,active_status,gender,race,birth_date,education,location,location_city,marital_status,employment_status
4701277735,2021-09-18,,Bartolomeo,Gabotti,Operations,Logistics,340589918.0,8495424892.0,12104572130.0,,Team Lead,66769,,,1,Male,Caucasian,2/7/1995,Bachelor's degree,On-site,Los Angeles,Married,Full Time
4701791094,2017-09-28,,Bentley,Pavy,Customer Service,Account Management,6367159762.0,2738173682.0,9657388599.0,12104572130.0,Individual Contributor,57234,,,1,Male,Caucasian,1/11/1985,Bachelor's degree,Remote,Denver,Single,Full Time
4709077580,2016-01-22,2017-11-22,Cirillo,Pococke,Operations,Supply Chain,5194718228.0,8326227722.0,9843016922.0,12104572130.0,Individual Contributor,64979,Voluntary,Better salary,0,Male,Caucasian,2/15/1982,Bachelor's degree,Remote,Chicago,Single,Full Time
4711410454,2018-10-03,,Ad,Lunge,Legal,Litigation,7395423694.0,8808926609.0,6102968019.0,12104572130.0,Individual Contributor,107685,,,1,Male,Caucasian,7/4/1991,Bachelor's degree,Remote,New York,Single,Full Time
4713077704,2019-11-24,,Langsdon,Jory,Finance,Auditing,8890945608.0,3371162925.0,3225775822.0,12104572130.0,Individual Contributor,78426,,,1,Male,Asian,9/20/1991,Bachelor's degree,Remote,Houston,Single,Full Time
4715879095,2020-09-06,,Nicolas,Stanhope,R&D,Product Design,9104545105.0,5325728346.0,9928084959.0,12104572130.0,Individual Contributor,93070,,,1,Male,Caucasian,6/19/1995,Bachelor's degree,Remote,Boston,Single,Full Time
4719422053,2018-07-13,,Nonie,Larose,HR,Training,3332512175.0,1966624945.0,3315940256.0,12104572130.0,Individual Contributor,60546,,,1,Female,Caucasian,1/12/1980,Master's degree,Remote,San Francisco,Single,Full Time
4719965456,2013-05-19,,Heida,Trounce,Software,Software Development,9839227290.0,6129740252.0,12104572130.0,,Team Lead,100921,,,1,Female,Caucasian,10/22/1989,Bachelor's degree,On-site,Dallas,Single,Full Time
4722745127,2014-01-29,2014-11-12,Ebenezer,Lockless,Software,Software Development,6810137844.0,3458280098.0,3902693036.0,12104572130.0,Individual Contributor,101115,Involuntary,Budget cuts,0,Male,Caucasian,12/27/1996,Bachelor's degree,On-site,Los Angeles,Single,Full Time
4724744446,2012-04-04,,Evered,Washington,Procurement,Procurement,2061244656.0,2036341103.0,3570683418.0,12104572130.0,Individual Contributor,72605,,,1,Male,Asian,5/9/1991,Bachelor's degree,On-site,San Francisco,Single,Full Time
4726691640,2016-02-23,,Archer,MacKinnon,Sales,Business Development,8983780137.0,390131335.0,12104572130.0,,Team Lead,83308,,,1,Male,Caucasian,7/15/1995,Bachelor's degree,Remote,San Diego,Single,Full Time
4729374587,2019-02-19,,Claudell,Dallewater,Operations,Supply Chain,1689927080.0,9843016922.0,12104572130.0,,Team Lead,93474,,,1,Male,Caucasian,1/5/1980,Bachelor's degree,On-site,Dallas,Single,Full Time
4738488141,2015-05-30,,Pierre,Ricciardelli,R&D,Prototyping,7296779676.0,9407514914.0,9928084959.0,12104572130.0,Individual Contributor,78792,,,1,Male,Asian,11/19/1980,Bachelor's degree,Remote,Seattle,Married,Full Time
4741261781,2012-03-13,,Rudolph,Theis,R&D,Product Design,4766247430.0,9407514914.0,9928084959.0,12104572130.0,Individual Contributor,66244,,,1,Male,Other,12/11/1997,Bachelor's degree,Remote,San Antonio,Single,Contract
4743490470,2013-03-02,,Kathie,Grim,R&D,Prototyping,6724621592.0,9562660050.0,9928084959.0,12104572130.0,Individual Contributor,80461,,,1,Female,Caucasian,6/25/1983,Bachelor's degree,Remote,Indianapolis,Married,Full Time
4744086221,2021-08-09,,Roarke,Cullin,Software,Technical Support,9777908582.0,7708606215.0,12104572130.0,,Team Lead,98602,,,1,Male,Native American,1/8/2002,Bachelor's degree,Remote,Austin,Single,Full Time
4744388996,2013-05-31,,Ettore,Freak,Legal,Litigation,9201034311.0,8897347455.0,5222419382.0,12104572130.0,Individual Contributor,102218,,,1,Male,Caucasian,6/18/1979,Bachelor's degree,On-site,San Francisco,Married,Full Time
4747324932,2014-03-19,,Alvera,Roots,Software,Technical Support,6419439753.0,7297337598.0,3159687889.0,12104572130.0,Individual Contributor,85528,,,1,Female,Hispanic,10/27/1982,Bachelor's degree,Remote,Washington DC,Single,Full Time
4750290643,2014-01-22,,Peyter,Pettie,Software,Technical Support,1133956569.0,3899352413.0,5254944830.0,12104572130.0,Individual Contributor,81243,,,1,Male,Caucasian,11/29/1993,Bachelor's degree,On-site,Los Angeles,Single,Full Time
4753410948,2013-07-29,,Marja,Doorey,Product Development,Product Marketing,4549854048.0,5793341199.0,5207980214.0,12104572130.0,Individual Contributor,89582,,,1,Female,Caucasian,6/6/1993,Bachelor's degree,On-site,Los Angeles,Married,Full Time
4754231337,2019-12-05,,Tirrell,Bockings,Product Development,Product Management,12104572130.0,,,,Director,115450,,,1,Male,Caucasian,9/2/1998,Bachelor's degree,Remote,Philadelphia,Single,Full Time
4755123381,2014-03-11,,Kiley,Eastes,Sales,Account Management,5278934159.0,8983780137.0,4098218245.0,12104572130.0,Individual Contributor,66317,,,1,Male,African American,12/12/1990,Bachelor's degree,Remote,Seattle,Single,Full Time
4758241333,2015-05-03,,Alister,Maidment,Administration,Executive Assistants,409650215.0,2865077277.0,8199309593.0,12104572130.0,Individual Contributor,55925,,,1,Male,Caucasian,8/2/1993,Bachelor's degree,Remote,Charlotte,Married,Full Time
4760745676,2018-07-08,,Casper,Childerley,Software,Technical Support,2687095372.0,9281160388.0,7708606215.0,12104572130.0,Individual Contributor,79946,,,1,Male,Native American,1/2/1983,Master's degree,Remote,Seattle,Single,Full Time
4766247430,2018-04-04,,Sheila,Savidge,R&D,Research,5325728346.0,9928084959.0,12104572130.0,,Team Lead,110298,,,1,Female,Asian,9/11/1965,Bachelor's degree,Remote,San Francisco,Married,Full Time
4770950126,2018-05-21,,Verna,Lighton,Software,Technical Support,9322200876.0,1091647106.0,12104572130.0,,Team Lead,102831,,,1,Female,Caucasian,3/10/1975,Bachelor's degree,Remote,San Jose,Married,Full Time
4771207245,2014-07-05,2015-05-02,Frankie,Stracey,Administration,Travel,6267632204.0,549775725.0,3529946098.0,12104572130.0,Individual Contributor,62845,Voluntary,Better salary,0,Female,Caucasian,5/25/1992,Bachelor's degree,Remote,Philadelphia,Single,Full Time
4772805093,2012-04-11,,Tobi,O'Luby,Marketing,Advertising,3161556206.0,7411781974.0,1949400041.0,12104572130.0,Individual Contributor,84004,,,1,Female,Asian,11/26/1982,Bachelor's degree,Remote,Boston,Single,Full Time
4773663431,2012-10-06,,Antonin,Adolthine,R&D,Prototyping,1643798800.0,44493250.0,3792599203.0,12104572130.0,Individual Contributor,76997,,,1,Male,Asian,7/8/1997,Associate's degree,Remote,Fort Worth,Single,Full Time
4774164500,2013-04-23,,Adamo,Cristea,Finance,Financial Planning,1461189915.0,1672001344.0,3225775822.0,12104572130.0,Individual Contributor,51955,,,1,Male,African American,9/10/1997,Master's degree,Remote,San Jose,Single,Full Time
4776915593,2014-03-05,,Marchelle,Foulkes,Sales,Account Management,3664844848.0,12104572130.0,,,Manager,75412,,,1,Female,Caucasian,3/18/1998,Master's degree,Remote,Columbus,Single,Full Time
4776924535,2016-03-18,,Nicko,McGowing,Product Development,Product Marketing,2388762947.0,3448401754.0,5207980214.0,12104572130.0,Individual Contributor,91471,,,1,Male,Caucasian,9/24/1978,Bachelor's degree,Remote,Fort Worth,Single,Full Time
4779992163,2012-11-22,2014-11-08,Vincents,de Marco,Software,Software Development,683198210.0,9798129566.0,7708606215.0,12104572130.0,Individual Contributor,94645,Voluntary,Found a better opportunity,0,Male,Caucasian,10/4/2001,Bachelor's degree,Remote,Columbus,Single,Full Time
4784220528,2019-06-04,,Erwin,Kernley,Marketing,Marketing Research,7047046426.0,6201562625.0,4092540016.0,12104572130.0,Individual Contributor,76488,,,1,Male,Caucasian,7/29/1983,Master's degree,Remote,Houston,Single,Full Time
4785816824,2012-09-15,,Hobey,Faunt,Procurement,Supply Chain,1183939979.0,4284772434.0,12104572130.0,,Team Lead,68742,,,1,Male,Caucasian,1/7/1981,Bachelor's degree,Remote,Philadelphia,Single,Full Time
4785952231,2015-06-23,2016-04-03,Lorilee,Babin,Operations,Logistics,5357100354.0,91052068.0,9452810041.0,12104572130.0,Individual Contributor,72227,Voluntary,Found a better opportunity,0,Female,Caucasian,6/23/1996,Bachelor's degree,Remote,Phoenix,Single,Full Time
4790098732,2019-10-31,,Barry,Aimeric,Marketing,Marketing Research,1949400041.0,12104572130.0,,,Manager,76508,,,1,Male,Caucasian,10/3/1989,Master's degree,Remote,Seattle,Single,Full Time
4803194322,2012-10-11,,Cosme,Dawidman,Administration,Executive Assistants,503182592.0,7117669516.0,8652820129.0,12104572130.0,Individual Contributor,57401,,,1,Male,Caucasian,5/16/1998,Bachelor's degree,Remote,Houston,Married,Full Time
4803909497,2020-02-06,,Tally,Angrave,HR,Recruiting,2010047725.0,1159005086.0,302887809.0,12104572130.0,Individual Contributor,70871,,,1,Male,Hispanic,2/12/1988,Bachelor's degree,Remote,Phoenix,Single,Full Time
4805542844,2016-09-24,,Aila,Batcock,Finance,Accounting,3703583476.0,8876294130.0,3225775822.0,12104572130.0,Individual Contributor,79585,,,1,Female,Caucasian,3/8/1998,Bachelor's degree,On-site,San Francisco,Single,Full Time
4807153312,2015-06-28,,Fancy,Devereu,Marketing,Marketing Research,6977809316.0,5207901096.0,2813655685.0,12104572130.0,Individual Contributor,71726,,,1,Female,Caucasian,8/19/1984,Bachelor's degree,On-site,Los Angeles,Married,Full Time
4810543695,2014-01-15,2014-10-19,Yorgo,Volonte,HR,Recruiting,12104572130.0,,,,Director,106311,Involuntary,Termination for cause,0,Male,Caucasian,2/23/1993,Bachelor's degree,Remote,Denver,Single,Full Time
4812558860,2013-10-06,,Graig,Stert,Operations,Logistics,5047775289.0,2308855907.0,8495424892.0,12104572130.0,Individual Contributor,60381,,,1,Male,Native American,10/3/1993,Bachelor's degree,Remote,San Antonio,Single,Full Time
4815526959,2020-08-09,,Carroll,Tebboth,Finance,Auditing,7329781480.0,4077713505.0,5400546882.0,12104572130.0,Individual Contributor,80187,,,1,Female,Caucasian,9/27/1988,Bachelor's degree,On-site,Dallas,Single,Full Time
4822172627,2017-01-20,,Heda,Martinon,Finance,Accounting,7396879268.0,6641422960.0,12104572130.0,,Team Lead,85607,,,1,Female,Caucasian,5/31/1997,Bachelor's degree,Remote,Jacksonville,Single,Full Time
4826565848,2020-05-08,2021-04-28,Caralie,Blagbrough,Software,Technical Support,2305655767.0,9281160388.0,226422921.0,12104572130.0,Individual Contributor,83637,Voluntary,Found a better opportunity,0,Female,Caucasian,12/21/1989,Associate's degree,On-site,Los Angeles,Single,Full Time
4828288788,2019-09-15,,Dorthy,Hassewell,Software,Software Development,1411913625.0,9322200876.0,9451957864.0,12104572130.0,Individual Contributor,102955,,,1,Female,Caucasian,6/4/1983,Bachelor's degree,Remote,San Jose,Single,Full Time
4829885523,2015-05-20,2017-03-09,Alisa,Beidebeke,Administration,Travel,3373364129.0,12104572130.0,,,Manager,83786,Voluntary,More flexible benefits,0,Female,Caucasian,8/3/1959,Bachelor's degree,Remote,Chicago,Married,Full Time
4831153718,2021-10-04,,Sarene,McNab,Customer Service,Account Management,8036961249.0,8237113481.0,9657388599.0,12104572130.0,Individual Contributor,68817,,,1,Female,Caucasian,1/6/1985,Bachelor's degree,On-site,San Francisco,Married,Full Time
4831913304,2019-05-06,2021-06-07,Aloin,Purcell,Sales,Business Development,3671325389.0,4566010041.0,3142852362.0,12104572130.0,Individual Contributor,72763,Involuntary,Company restructuring,0,Male,Caucasian,3/31/1987,Bachelor's degree,Remote,Denver,Single,Full Time
4835718739,2012-06-20,,Wiatt,Gratten,Administration,Travel,4026785196.0,2865077277.0,6630511380.0,12104572130.0,Individual Contributor,51640,,,1,Male,Caucasian,7/6/1986,Bachelor's degree,Remote,Philadelphia,Single,Full Time
4836105040,2020-05-02,,Vera,Lange,Software,Technical Support,7392629634.0,9900405594.0,9451957864.0,12104572130.0,Individual Contributor,92345,,,1,Female,Caucasian,11/5/1992,Bachelor's degree,Remote,San Antonio,Single,Full Time
4837319481,2016-05-28,2017-04-16,Davin,Wathall,Software,Software Development,9160507725.0,3331241071.0,7357925070.0,12104572130.0,Individual Contributor,87037,Voluntary,More flexible benefits,0,Male,Caucasian,12/22/1982,Bachelor's degree,Remote,Charlotte,Single,Full Time
4837787854,2021-07-20,,Lief,McGennis,Administration,Executive Assistants,4609895564.0,3529946098.0,12104572130.0,,Team Lead,58761,,,1,Male,Asian,5/16/1994,Master's degree,On-site,San Francisco,Single,Full Time
4840956710,2013-06-25,,Rodger,Collens,Product Development,Product Management,4216091555.0,5996672506.0,4754231337.0,12104572130.0,Individual Contributor,70371,,,1,Male,Hispanic,5/7/1970,Bachelor's degree,Remote,Washington DC,Married,Full Time
4846397472,2013-05-09,,Jeanna,Checchetelli,Software,QA,2061681263.0,6851422667.0,6129740252.0,12104572130.0,Individual Contributor,82191,,,1,Female,Caucasian,9/14/1995,Bachelor's degree,Remote,Indianapolis,Single,Full Time
4846798355,2012-02-08,,Edwin,Mecchi,Software,Software Development,8957069095.0,3331241071.0,3902693036.0,12104572130.0,Individual Contributor,83774,,,1,Male,Caucasian,3/26/2001,Bachelor's degree,Remote,Fort Worth,Single,Full Time
4853438775,2014-03-16,2016-03-06,Angelo,Lum,Product Development,Product Marketing,8270405811.0,3438576425.0,4754231337.0,12104572130.0,Individual Contributor,95418,Voluntary,More flexible benefits,0,Male,Caucasian,10/16/1993,Bachelor's degree,Remote,Columbus,Single,Full Time
4860054560,2015-03-22,,Kip,Alam,Finance,Financial Planning,5312370235.0,12104572130.0,,,Manager,91176,,,1,Male,Caucasian,2/25/2000,Bachelor's degree,Remote,Charlotte,Single,Full Time
4860515053,2016-02-04,,Candice,Dunkerton,Software,Technical Support,978661177.0,1091647106.0,12104572130.0,,Team Lead,112931,,,1,Female,Asian,9/22/1989,Bachelor's degree,On-site,San Francisco,Married,Full Time
4860843368,2014-02-15,,Jacques,Stimpson,Marketing,Public Relations,1949400041.0,12104572130.0,,,Manager,96881,,,1,Male,Caucasian,2/23/1970,Master's degree,Remote,Houston,Married,Full Time
4861706125,2021-12-08,,Konstantin,Tyght,Sales,Sales Operations,5984062929.0,2747567836.0,3142852362.0,12104572130.0,Individual Contributor,76935,,,1,Male,Caucasian,2/7/1988,Bachelor's degree,Remote,Austin,Married,Full Time
4864383833,2012-10-29,2014-10-07,Dacie,Marusik,Administration,Facilities,9780328636.0,7117669516.0,5419153998.0,12104572130.0,Individual Contributor,59207,Voluntary,Better salary,0,Female,Caucasian,8/12/1985,Bachelor's degree,Remote,San Antonio,Single,Full Time
4865381339,2013-12-06,2015-10-25,Valerye,Pethrick,Software,Software Development,1121941594.0,1900946112.0,5254944830.0,12104572130.0,Individual Contributor,77250,Voluntary,Found a better opportunity,0,Female,Caucasian,9/11/1989,Bachelor's degree,On-site,San Francisco,Single,Full Time
4866799096,2015-10-02,2017-08-03,Yorgos,Chmarny,Marketing,Advertising,285196675.0,2884263685.0,4092540016.0,12104572130.0,Individual Contributor,66357,Voluntary,More flexible benefits,0,Male,Caucasian,8/11/1995,Bachelor's degree,On-site,San Francisco,Married,Full Time
4867818836,2016-08-25,,Donnell,Winkett,HR,Training,7548067465.0,3315940256.0,12104572130.0,,Team Lead,72819,,,1,Male,Caucasian,12/31/1993,Bachelor's degree,Remote,Jacksonville,Single,Full Time
4867868255,2012-07-18,,Edeline,Cuniffe,Software,Software Development,3808094939.0,315421483.0,5959242695.0,12104572130.0,Individual Contributor,100657,,,1,Female,Caucasian,5/19/1986,Bachelor's degree,On-site,Los Angeles,Married,Full Time
4873308180,2020-01-05,,Riane,Saltsberger,Legal,Corporate Law,5110366685.0,3506070575.0,2591261030.0,12104572130.0,Individual Contributor,87555,,,1,Female,Caucasian,2/3/1986,Bachelor's degree,Remote,Houston,Single,Full Time
4875403673,2021-04-03,,Rodrick,Grice,Customer Service,Customer Support,6384586478.0,9657388599.0,12104572130.0,,Team Lead,51645,,,1,Male,African American,12/9/2001,Bachelor's degree,Remote,New York,Single,Full Time
4882437545,2019-02-17,,Magdaia,Dedman,Operations,Supply Chain,7626222393.0,9107093688.0,8375539146.0,12104572130.0,Individual Contributor,67170,,,1,Female,Caucasian,8/24/1998,Bachelor's degree,Remote,Houston,Single,Full Time
4884703791,2020-01-07,,Glendon,Deely,Software,QA,5153899433.0,637102865.0,2107182373.0,12104572130.0,Individual Contributor,74798,,,1,Male,African American,9/6/1982,Bachelor's degree,Remote,Phoenix,Married,Full Time
4884779866,2020-07-17,2021-07-16,Jsandye,Bowlas,Product Development,Project Management,4754231337.0,12104572130.0,,,Manager,87149,Voluntary,Better salary,0,Female,Caucasian,2/18/1999,Master's degree,Remote,Boston,Single,Full Time
4885856166,2013-01-07,,Robinet,Marchington,Software,QA,7942678192.0,8910285795.0,9195070758.0,12104572130.0,Individual Contributor,104937,,,1,Female,Asian,3/24/1983,Bachelor's degree,Remote,Phoenix,Married,Contract
4886129330,2019-09-28,2021-09-29,Zena,Bunston,Administration,Travel,3530337257.0,7066304704.0,3529946098.0,12104572130.0,Individual Contributor,68015,Involuntary,Performance,0,Female,Caucasian,1/27/1999,Bachelor's degree,Remote,Columbus,Single,Full Time
4887419255,2016-01-02,,Emmy,Iwanowski,Software,Software Development,1371430516.0,7357925070.0,12104572130.0,,Team Lead,77044,,,1,Male,African American,7/7/1988,Bachelor's degree,Remote,Jacksonville,Married,Full Time
4889803209,2012-02-09,,Madelin,Jenken,Product Development,Product Marketing,765808111.0,12104572130.0,,,Manager,96749,,,1,Female,Caucasian,11/12/1993,Bachelor's degree,Remote,Fort Worth,Single,Full Time
4891222094,2019-07-20,,Ira,Grigg,Sales,Sales Operations,2674326044.0,316146636.0,5701309242.0,12104572130.0,Individual Contributor,50464,,,1,Female,African American,4/22/1983,Bachelor's degree,Remote,San Francisco,Married,Full Time
4891578404,2018-11-24,2020-10-17,Bambie,Carrol,Procurement,Procurement,3058049214.0,9130671650.0,3570683418.0,12104572130.0,Individual Contributor,66432,Voluntary,Better salary,0,Female,Caucasian,6/5/1983,Bachelor's degree,Remote,San Jose,Single,Full Time
4896317409,2012-05-30,,Raimund,Kelwick,Marketing,Marketing Research,1468568141.0,1329170177.0,9743222543.0,12104572130.0,Individual Contributor,67027,,,1,Male,Caucasian,9/10/1999,Master's degree,Remote,Fort Worth,Married,Full Time
4896480443,2018-10-10,,Simonette,Nesfield,R&D,Product Design,9834077650.0,9562660050.0,1424199297.0,12104572130.0,Individual Contributor,98839,,,1,Female,Caucasian,10/8/1999,Bachelor's degree,Remote,Austin,Single,Full Time
4896856509,2016-07-17,,Flora,Gilbank,Operations,Logistics,7138776396.0,5857782715.0,8495424892.0,12104572130.0,Individual Contributor,75787,,,1,Female,Caucasian,3/13/1981,Bachelor's degree,Remote,Seattle,Single,Full Time
